LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
55,0,0.0,0.0,0.0,84,37,16,0,14,2,18,29,0,0,0.0,0,17,3,397,163,0
58,0,0.0,0.0,0.0,36,17,1,0,4,5,15,8,1,0,0.0,0,2,2,130,126,0
30,0,0.0,0.0,0.0,124,59,2,0,9,2,5,8,21,0,0.0,0,3,2,133,104,0
11,0,0.0,0.0,0.0,84,80,3,0,1,4,5,3,0,0,0.0,0,3,2,83,44,0
3,0,0.0,0.0,0.0,124,85,3,0,0,4,2,0,0,0,0.0,0,3,2,31,29,0
3,0,0.0,0.0,0.0,124,47,4,0,0,4,3,0,0,0,0.0,0,4,2,37,28,0
27,0,0.0,0.0,0.0,84,75,2,0,5,2,4,6,6,0,0.0,0,2,2,113,101,0
32,0,0.0,0.0,0.0,124,47,6,0,9,3,6,2,32,0,0.0,0,6,2,92,72,0
46,0,0.0,0.0,0.0,86,10,8,0,7,2,9,14,1,0,0.0,0,11,3,608,222,0
63,242,0.0,121.0,136.0,85,4,4,1,17,2,4,0,120,136,0.0,0,4,2,417,242,0
35,168,0.0,84.0,136.0,4,4,1,1,14,2,2,0,12,136,0.0,0,1,1,168,168,0
67,246,0.0,61.5,77.0,85,4,9,2,22,2,9,16,37,136,0.0681,0,10,5,422,244,0
25,0,0.0,0.0,0.0,10,10,1,0,6,1,3,12,0,0,0.0,0,1,1,63,63,0
27,0,0.0,0.0,0.0,124,9,16,0,9,5,11,6,11,0,0.0,0,17,5,352,152,0
89,0,0.0,0.0,0.0,43,41,3,0,6,2,9,11,0,0,0.0,0,3,2,207,110,0
34,0,0.0,0.0,0.0,43,41,3,0,10,2,7,0,20,0,0.0,0,3,2,116,87,0
6,35,15.5,16.5,8.0,9,4,2,2,0,1,0,0,0,10,0.7755,0,2,1,35,27,0
16,0,0.0,0.0,0.0,47,47,1,0,2,1,6,8,0,0,0.0,0,1,1,54,54,0
59,0,0.0,0.0,0.0,11,9,4,0,11,7,20,24,4,0,0.0,0,4,2,179,121,0
127,0,0.0,0.0,0.0,47,11,3,0,35,3,18,16,332,0,0.0,0,3,1,247,209,0
60,228,0.0,114.0,136.0,73,4,2,1,19,2,7,12,6,136,0.0,0,2,1,342,228,0
17,0,0.0,0.0,0.0,47,47,1,0,4,2,6,0,2,0,0.0,0,1,1,57,57,0
29,0,0.0,0.0,0.0,124,34,6,0,8,2,18,7,0,0,0.0,0,6,2,126,83,0
43,220,0.0,110.0,136.0,85,4,6,1,13,2,9,18,6,136,0.0,0,9,3,425,220,0
88,10,0.0,5.0,42.0,95,8,15,1,22,2,14,20,120,42,0.0,0,16,5,308,199,0
425,0,0.0,0.0,0.0,85,9,13,0,102,1,30,73,0,0,0.0,0,14,4,1125,539,0
63,0,0.0,0.0,0.0,36,13,2,0,4,5,17,10,1,0,0.0,0,3,3,146,140,0
70,0,0.0,0.0,0.0,79,10,2,0,15,1,1,17,48,0,0.0,0,4,1,201,132,0
178,747,6.5,190.0,89.0,85,4,6,2,50,3,6,0,993,136,0.1266,0,9,4,1233,734,0
3,0,0.0,0.0,0.0,124,47,5,0,0,4,3,0,0,0,0.0,0,5,2,41,32,0
167,602,0.0,301.0,136.0,85,4,7,1,58,4,8,2,865,136,0.0,0,9,2,971,602,0
318,993,0.5,248.5,89.0,85,4,9,2,68,1,18,132,55,136,0.0296,0,12,4,1706,990,0
39,2,0.0,1.0,42.0,124,8,20,1,7,5,21,23,0,42,0.0,0,26,5,235,90,0
37,0,0.0,0.0,0.0,124,41,12,0,12,3,13,8,43,0,0.0,0,15,4,367,84,0
27,0,0.0,0.0,0.0,124,58,3,0,2,5,7,5,0,0,0.0,0,7,4,101,67,0
6,0,0.0,0.0,0.0,9,9,2,0,0,1,0,0,0,0,0.0,0,2,1,331,313,0
410,8,2.0,3.0,30.0,95,5,26,2,134,1,43,104,43,42,0.8113,0,42,6,1273,338,0
31,0,0.0,0.0,0.0,124,10,8,0,7,2,6,10,0,0,0.0,0,9,5,111,71,0
125,0,0.0,0.0,0.0,124,17,28,0,3,3,24,19,1,0,0.0,0,33,6,726,271,0
70,252,0.0,126.0,136.0,59,4,8,1,17,1,11,31,1,136,0.0,0,8,1,512,252,0
26,188,0.0,94.0,136.0,85,4,8,1,6,2,6,0,5,136,0.0,0,9,2,364,188,0
17,98,0.0,49.0,136.0,85,4,9,1,4,5,3,0,2,136,0.0,0,10,2,273,98,0
31,0,0.0,0.0,0.0,58,47,3,0,12,2,6,1,16,0,0.0,0,3,2,153,104,0
121,0,0.0,0.0,0.0,124,34,4,0,34,1,15,6,3,0,0.0,0,7,3,336,121,0
260,0,0.0,0.0,0.0,85,9,31,0,81,1,30,109,257,0,0.0,0,35,5,1735,699,0
145,0,0.0,0.0,0.0,89,10,14,0,14,2,26,29,21,0,0.0,0,20,6,626,439,0
18,108,0.0,54.0,136.0,85,4,7,1,6,1,2,2,0,136,0.0,0,9,4,212,108,0
73,0,0.0,0.0,0.0,124,44,5,0,11,2,7,19,1,0,0.0,0,5,3,136,78,0
93,0,0.0,0.0,0.0,40,11,4,0,8,4,9,18,4,0,0.0,0,5,1,343,119,0
10,0,0.0,0.0,0.0,13,9,3,0,3,3,2,0,1,0,0.0,0,3,2,45,40,0
33,230,0.0,115.0,136.0,85,4,8,1,8,3,8,0,26,136,0.0,0,8,3,432,230,0
110,0,0.0,0.0,0.0,43,34,3,0,11,2,14,17,6,0,0.0,0,4,2,249,233,0
83,0,0.0,0.0,0.0,95,81,5,0,25,2,12,4,127,0,0.0,0,5,3,197,155,0
8,0,0.0,0.0,0.0,124,36,3,0,2,2,5,1,1,0,0.0,0,4,2,48,42,0
49,212,0.0,106.0,136.0,85,4,8,1,13,3,7,0,66,136,0.0,0,9,4,396,212,0
46,0,0.0,0.0,0.0,9,9,1,0,11,4,2,4,1,0,0.0,0,1,1,79,79,0
17,0,0.0,0.0,0.0,47,47,1,0,4,2,6,0,2,0,0.0,0,1,1,58,58,0
245,0,0.0,0.0,0.0,124,10,16,0,12,6,28,15,6,0,0.0,0,28,7,2248,871,0
262,0,0.0,0.0,0.0,43,41,4,0,32,2,27,59,21,0,0.0,0,5,3,502,316,0
66,0,0.0,0.0,0.0,97,10,6,0,20,1,6,7,73,0,0.0,0,8,4,495,136,0
87,0,0.0,0.0,0.0,124,34,8,0,22,2,15,29,55,0,0.0,0,9,3,282,164,0
170,0,0.0,0.0,0.0,124,10,18,0,9,3,28,14,1,0,0.0,0,28,7,595,334,0
389,10,-6.0,2.0,18.0,124,5,35,1,47,2,32,52,14,18,0.0,0,44,8,2071,553,0
156,0,0.0,0.0,0.0,12,10,2,0,32,1,5,41,3,0,0.0,0,2,1,322,194,0
92,0,0.0,0.0,0.0,124,17,18,0,5,4,19,21,1,0,0.0,0,24,7,523,96,0
81,0,0.0,0.0,0.0,124,44,11,0,9,2,13,7,0,0,0.0,0,15,4,560,140,0
32,194,0.0,97.0,136.0,85,4,8,1,9,3,8,0,22,136,0.0,0,10,5,359,194,0
95,2,0.0,1.0,42.0,10,8,2,1,23,3,22,50,36,42,0.0,0,2,2,53,51,0
15,404,0.0,202.0,136.0,85,4,13,1,13,1,22,0,78,136,0.0,0,14,3,799,404,0
45,4,0.0,2.0,42.0,95,8,9,1,15,1,11,18,85,42,0.0,0,10,6,172,118,0
116,176,4.29,14.71,9.71,9,4,11,7,11,1,10,20,0,13,2.543,0,11,1,401,131,0
66,2,0.0,1.0,17.0,124,1,9,1,19,3,12,5,135,17,0.0,0,9,3,291,139,0
69,32,4.0,18.0,8.0,122,0,4,1,5,4,5,3,0,8,0.0,0,6,5,283,140,0
37,0,0.0,0.0,0.0,124,11,12,0,8,2,8,14,10,0,0.0,0,12,4,173,37,0
21,162,0.0,81.0,136.0,36,4,3,1,5,2,7,0,6,136,0.0,0,3,2,257,162,0
78,0,0.0,0.0,0.0,37,10,2,0,18,1,4,1,39,0,0.0,0,3,1,152,137,0
54,0,0.0,0.0,0.0,124,12,6,0,15,2,13,4,37,0,0.0,0,7,3,223,150,1
137,516,0.0,258.0,136.0,85,4,12,1,39,6,9,6,499,136,0.0,0,13,3,918,516,0
465,781,369.5,380.0,5.5,3,3,0,0,73,1,68,91,0,9,0.3022,0,2,1,781,739,0
27,0,0.0,0.0,0.0,124,47,4,0,7,2,9,2,6,0,0.0,0,5,3,91,69,0
13,0,0.0,0.0,0.0,48,48,1,0,2,2,5,2,0,0,0.0,0,1,1,40,40,0
4,68,0.0,34.0,136.0,11,4,2,1,2,1,2,0,0,136,0.0,0,2,1,102,68,0
193,0,0.0,0.0,0.0,124,9,30,0,67,1,33,104,21,0,0.0,0,38,7,824,236,0
12,0,0.0,0.0,0.0,88,68,2,0,3,5,8,4,0,0,0.0,0,4,3,68,54,0
40,202,0.0,101.0,136.0,85,4,9,1,13,4,9,3,17,136,0.0,0,10,2,471,202,0
60,0,0.0,0.0,0.0,124,12,6,0,17,2,14,7,44,0,0.0,0,7,3,225,132,1
24,0,0.0,0.0,0.0,124,10,2,0,8,3,9,4,11,0,0.0,0,5,2,82,74,0
149,0,0.0,0.0,0.0,124,10,8,0,68,2,17,48,144,0,0.0,0,12,3,421,164,0
122,0,0.0,0.0,0.0,124,36,4,0,32,2,7,31,25,0,0.0,0,5,3,215,202,0
20,0,0.0,0.0,0.0,40,40,2,0,6,1,1,3,0,0,0.0,0,2,1,65,58,0
21,0,0.0,0.0,0.0,9,9,3,0,4,1,3,2,0,0,0.0,0,3,1,56,31,0
11,0,0.0,0.0,0.0,9,9,1,0,7,2,6,13,0,0,0.0,0,1,1,57,57,0
20,0,0.0,0.0,0.0,34,9,5,0,5,5,3,1,6,0,0.0,0,5,1,99,34,0
96,346,0.0,173.0,136.0,85,4,6,1,28,2,9,13,176,136,0.0,0,7,3,536,346,0
108,0,0.0,0.0,0.0,11,9,4,0,3,6,19,24,0,0,0.0,0,5,3,372,201,0
23,2,0.0,1.0,8.0,124,0,3,1,4,4,6,7,1,8,0.0,0,7,3,89,64,0
92,0,0.0,0.0,0.0,124,58,7,0,23,1,17,42,17,0,0.0,0,9,4,220,157,0
80,0,0.0,0.0,0.0,15,15,1,0,6,2,8,3,0,0,0.0,0,1,1,131,131,0
4,0,0.0,0.0,0.0,124,85,2,0,1,1,5,1,0,0,0.0,0,2,2,41,36,0
278,0,0.0,0.0,0.0,124,10,22,0,33,5,30,49,10,0,0.0,0,34,8,1019,246,0
152,0,0.0,0.0,0.0,124,17,14,0,7,4,16,8,0,0,0.0,0,19,6,653,304,0
41,0,0.0,0.0,0.0,124,59,4,0,7,1,5,21,0,0,0.0,0,5,4,119,102,0
154,540,0.0,270.0,136.0,85,4,9,1,41,3,10,0,746,136,0.0,0,10,3,840,540,0
39,0,0.0,0.0,0.0,58,35,4,0,10,3,21,24,0,0,0.0,0,4,2,223,160,0
70,316,0.0,158.0,136.0,83,4,17,1,21,2,24,30,0,136,0.0,0,20,5,732,316,0
12,108,0.0,54.0,136.0,85,4,3,1,3,1,6,3,3,136,0.0,0,5,2,175,108,0
52,0,0.0,0.0,0.0,124,10,3,0,9,1,7,17,0,0,0.0,0,4,1,124,101,0
428,5,-1.0,2.0,18.0,90,5,28,1,149,1,49,142,72,18,0.0,0,36,8,1425,556,0
24,118,0.0,59.0,136.0,85,4,6,1,6,5,5,0,9,136,0.0,0,6,3,311,118,0
18,490,0.0,245.0,136.0,85,4,13,1,16,1,28,0,120,136,0.0,0,16,4,1056,490,0
66,246,0.0,123.0,136.0,85,4,6,1,18,3,6,0,135,136,0.0,0,7,2,407,246,0
36,0,0.0,0.0,0.0,85,41,3,0,9,2,7,0,28,0,0.0,0,4,2,350,121,0
12,0,0.0,0.0,0.0,124,58,3,0,1,5,4,3,0,0,0.0,0,5,2,63,45,0
7,98,0.0,49.0,136.0,85,4,8,1,4,1,2,2,1,136,0.0,0,10,3,165,98,0
11,98,0.0,49.0,136.0,50,4,2,1,3,1,3,2,0,136,0.0,0,2,1,147,98,0
38,0,0.0,0.0,0.0,40,40,1,0,10,2,2,0,35,0,0.0,0,1,1,78,78,0
50,0,0.0,0.0,0.0,44,36,2,0,14,1,4,6,66,0,0.0,0,2,2,91,81,0
88,160,27.6,29.8,9.4,5,4,5,5,15,1,8,27,22,13,1.5409,0,5,1,160,97,0
57,0,0.0,0.0,0.0,77,35,5,0,1,3,16,6,0,0,0.0,0,9,3,345,173,0
126,4,0.0,2.0,42.0,84,8,26,1,32,2,20,44,21,42,0.0,0,27,6,1014,197,0
31,20,-0.67,3.0,8.33,9,4,7,3,5,2,8,8,4,10,1.4388,0,7,1,111,59,0
32,0,0.0,0.0,0.0,124,47,7,0,9,3,9,4,28,0,0.0,0,7,3,101,58,0
24,0,0.0,0.0,0.0,124,10,15,0,22,1,9,0,231,0,0.0,0,15,4,111,52,0
51,0,0.0,0.0,0.0,0,0,0,0,9,2,11,12,1,0,0.0,0,0,0,0,0,0
22,0,0.0,0.0,0.0,86,43,7,0,3,1,12,14,0,0,0.0,0,8,4,128,84,0
10,90,0.0,45.0,136.0,85,4,5,1,2,2,8,0,0,136,0.0,0,8,2,143,90,0
119,188,6.0,97.0,42.0,124,8,7,1,61,2,8,42,66,42,0.0,0,7,6,838,216,0
116,10,2.0,6.0,17.0,85,1,14,1,29,2,35,64,15,17,0.0,0,14,5,508,292,0
44,0,0.0,0.0,0.0,97,10,7,0,6,2,19,5,11,0,0.0,0,12,4,191,75,0
257,0,0.0,0.0,0.0,124,10,18,0,29,5,38,28,3,0,0.0,0,25,7,703,220,0
67,250,0.0,125.0,136.0,85,4,4,1,18,2,7,1,102,136,0.0,0,4,2,391,250,0
11,0,0.0,0.0,0.0,21,21,0,0,5,2,5,3,3,0,0.0,0,1,1,43,43,0
10,76,0.0,38.0,136.0,58,4,2,1,2,3,2,0,0,136,0.0,0,2,1,114,76,0
263,0,0.0,0.0,0.0,124,14,27,0,18,4,31,46,1,0,0.0,0,38,7,899,209,0
109,6,-2.0,2.0,17.0,124,1,5,1,19,1,24,52,0,17,0.0,0,6,1,406,258,0
138,0,0.0,0.0,0.0,124,9,15,0,36,1,14,65,8,0,0.0,0,16,4,522,182,0
3,0,0.0,0.0,0.0,124,85,3,0,0,4,3,0,0,0,0.0,0,3,2,33,31,0
64,0,0.0,0.0,0.0,95,84,3,0,23,3,10,16,33,0,0.0,0,4,2,148,135,0
13,0,0.0,0.0,0.0,97,97,1,0,0,1,0,1,0,0,0.0,0,1,1,46,46,0
38,0,0.0,0.0,0.0,12,10,2,0,11,2,9,13,0,0,0.0,0,2,1,88,84,0
162,0,0.0,0.0,0.0,124,10,21,0,38,1,27,55,81,0,0.0,0,33,6,654,224,0
244,0,0.0,0.0,0.0,89,10,12,0,55,2,25,67,26,0,0.0,0,15,4,561,370,0
57,0,0.0,0.0,0.0,124,12,6,0,17,2,13,5,44,0,0.0,0,7,3,222,129,1
88,0,0.0,0.0,0.0,124,10,12,0,4,5,13,6,0,0,0.0,0,19,6,422,119,0
103,0,0.0,0.0,0.0,58,10,7,0,29,1,20,50,17,0,0.0,0,7,1,179,81,0
123,0,0.0,0.0,0.0,124,15,10,0,38,2,13,7,422,0,0.0,0,12,4,314,207,0
6,178,0.0,89.0,136.0,85,4,11,1,4,1,13,0,6,136,0.0,0,12,4,354,178,0
17,102,0.0,51.0,136.0,85,4,4,1,4,2,8,3,0,136,0.0,0,4,3,153,102,0
27,0,0.0,0.0,0.0,124,47,4,0,7,2,9,2,6,0,0.0,0,5,3,88,69,0
116,0,0.0,0.0,0.0,97,10,10,0,29,1,16,50,0,0,0.0,0,12,3,447,239,1
241,1,-1.0,0.0,42.0,124,8,37,1,50,4,32,71,0,42,0.0,0,41,7,1482,247,1
54,0,0.0,0.0,0.0,0,0,0,0,14,1,4,5,81,0,0.0,0,0,0,0,0,0
131,0,0.0,0.0,0.0,124,10,13,0,33,2,27,51,36,0,0.0,0,14,5,364,170,0
23,0,0.0,0.0,0.0,124,47,6,0,7,3,8,3,2,0,0.0,0,8,4,129,66,0
88,0,0.0,0.0,0.0,124,36,4,0,20,2,11,18,4,0,0.0,0,8,4,339,183,0
327,19,9.0,14.0,1.0,124,6,32,1,36,4,36,59,3,1,0.0,0,46,7,1931,436,1
423,0,0.0,0.0,0.0,10,9,5,0,89,2,18,77,165,0,0.0,0,5,2,608,406,1
392,0,0.0,0.0,0.0,124,9,12,0,57,2,11,10,17,0,0.0,0,12,3,903,254,0
40,0,0.0,0.0,0.0,124,11,11,0,16,2,5,10,9,0,0.0,0,17,4,379,150,0
53,0,0.0,0.0,0.0,124,43,5,0,14,1,9,18,0,0,0.0,0,5,3,160,67,0
75,306,0.0,153.0,136.0,85,4,8,1,26,2,8,1,127,136,0.0,0,8,3,571,306,0
134,0,0.0,0.0,0.0,124,11,12,0,17,2,22,36,0,0,0.0,0,21,5,836,174,0
128,0,0.0,0.0,0.0,124,11,6,0,44,2,20,25,97,0,0.0,0,9,4,463,196,0
50,0,0.0,0.0,0.0,95,84,5,0,19,3,8,11,14,0,0.0,0,6,2,131,118,0
63,0,0.0,0.0,0.0,124,34,16,0,14,2,8,16,21,0,0.0,0,21,4,588,181,0
69,0,0.0,0.0,0.0,48,36,2,0,8,3,21,11,7,0,0.0,0,2,1,190,184,0
204,0,0.0,0.0,0.0,124,37,17,0,45,3,30,53,0,0,0.0,0,24,6,1061,434,0
175,0,0.0,0.0,0.0,10,10,1,0,37,2,17,65,22,0,0.0,0,1,1,335,335,0
150,2,0.0,1.0,17.0,21,1,1,1,45,1,15,50,0,17,0.0,0,3,1,239,233,0
191,0,0.0,0.0,0.0,58,44,5,0,43,3,28,60,0,0,0.0,0,5,1,478,398,0
122,0,0.0,0.0,0.0,124,17,22,0,6,5,24,16,1,0,0.0,0,29,7,624,235,0
17,0,0.0,0.0,0.0,47,47,1,0,4,2,6,0,2,0,0.0,0,1,1,57,57,0
70,0,0.0,0.0,0.0,124,10,12,0,19,2,8,24,3,0,0.0,0,14,5,314,109,0
91,0,0.0,0.0,0.0,36,36,0,0,5,3,7,3,2,0,0.0,0,1,1,164,164,1
15,122,0.0,61.0,136.0,85,4,4,1,3,1,2,2,1,136,0.0,0,6,4,193,122,0
107,0,0.0,0.0,0.0,50,43,2,0,25,1,11,27,151,0,0.0,0,3,1,224,202,0
67,167,25.75,33.75,8.0,5,4,3,3,15,1,3,23,0,11,1.8001,0,4,1,167,74,0
94,60,-2.0,29.0,42.0,124,8,12,1,24,2,19,32,1,42,0.0,0,14,6,750,188,1
61,0,0.0,0.0,0.0,124,9,8,0,27,2,13,16,36,0,0.0,0,9,3,187,86,0
5,0,0.0,0.0,0.0,124,41,9,0,2,2,1,0,1,0,0.0,0,11,3,513,231,0
15,0,0.0,0.0,0.0,124,10,8,0,13,1,5,0,78,0,0.0,0,8,4,70,56,0
101,8,0.0,4.0,3.0,124,5,9,1,32,2,14,16,269,3,0.0,0,9,3,345,188,0
11,104,0.0,52.0,136.0,85,4,14,1,0,1,0,1,0,136,0.0,0,20,4,251,104,0
4,76,0.0,38.0,136.0,85,4,5,1,1,1,2,2,0,136,0.0,0,7,4,124,76,0
94,0,0.0,0.0,0.0,124,11,17,0,3,6,18,7,3,0,0.0,0,24,7,427,179,0
44,0,0.0,0.0,0.0,124,124,1,0,6,2,8,22,1,0,0.0,0,1,1,100,100,0
87,326,0.0,163.0,136.0,85,4,11,1,23,6,10,8,155,136,0.0,0,13,3,611,326,0
26,210,0.0,105.0,136.0,45,4,7,1,8,1,2,4,8,136,0.0,0,7,2,323,210,0
38,5,-1.0,2.0,8.0,124,0,6,1,5,5,7,13,3,8,0.0,0,10,6,332,190,0
33,0,0.0,0.0,0.0,89,76,5,0,3,4,8,1,1,0,0.0,0,6,4,127,101,0
2,0,0.0,0.0,0.0,43,11,3,0,0,2,3,0,0,0,0.0,0,3,2,39,26,0
106,18,-8.0,5.0,8.0,124,0,10,1,20,3,9,15,28,8,0.0,0,11,5,413,214,0
41,0,0.0,0.0,0.0,124,13,17,0,1,4,15,6,0,0,0.0,0,21,7,204,102,0
34,1,-1.0,0.0,17.0,124,1,3,1,13,2,5,2,20,17,0.0,0,4,2,104,93,0
8,0,0.0,0.0,0.0,43,43,1,0,2,1,6,2,1,0,0.0,0,1,1,48,48,0
58,0,0.0,0.0,0.0,10,10,1,0,19,2,8,8,83,0,0.0,0,1,1,133,133,0
55,4,0.0,2.0,42.0,124,8,9,1,4,2,16,10,0,42,0.0,0,10,6,180,107,0
254,25,-21.0,2.0,18.0,85,5,19,1,65,1,34,87,23,18,0.0,0,25,5,845,451,0
67,0,0.0,0.0,0.0,80,10,5,0,13,1,15,29,15,0,0.0,0,7,1,197,142,0
48,0,0.0,0.0,0.0,42,42,1,0,8,1,11,21,0,0,0.0,0,1,1,92,92,0
247,0,0.0,0.0,0.0,10,9,4,0,63,2,32,87,105,0,0.0,0,4,1,624,262,0
145,150,5.0,21.25,1.0,124,9,26,4,37,1,28,56,24,1,1.8206,0,31,7,754,157,0
42,0,0.0,0.0,0.0,10,9,2,0,11,1,6,0,43,0,0.0,0,2,2,19,17,0
12,97,97.0,97.0,13.0,4,4,1,1,2,1,0,1,1,13,0.0,0,1,1,97,97,0
107,40,-2.0,19.0,1.0,124,0,8,1,12,6,10,15,4,1,0.0,0,15,7,578,322,0
171,0,0.0,0.0,0.0,10,9,2,0,50,1,36,71,19,0,0.0,0,2,2,12,11,1
24,0,0.0,0.0,0.0,124,50,3,0,6,2,7,0,9,0,0.0,0,3,2,90,69,0
112,0,0.0,0.0,0.0,9,9,4,0,23,2,5,9,4,0,0.0,0,4,1,208,150,0
208,0,0.0,0.0,0.0,124,17,21,0,4,5,28,24,1,0,0.0,0,34,7,1324,493,0
42,194,0.0,97.0,136.0,85,4,5,1,11,2,7,0,45,136,0.0,0,5,2,351,194,0
64,2,0.0,1.0,17.0,91,1,1,1,11,1,8,15,0,17,0.0,0,2,1,129,127,0
39,0,0.0,0.0,0.0,41,41,1,0,5,2,6,14,0,0,0.0,0,1,1,83,83,0
36,0,0.0,0.0,0.0,9,9,2,0,6,1,1,0,3,0,0.0,0,2,1,72,54,0
85,0,0.0,0.0,0.0,124,10,26,0,10,4,21,29,0,0,0.0,0,33,7,434,121,0
50,0,0.0,0.0,0.0,97,35,3,0,12,2,8,23,0,0,0.0,0,3,1,131,109,0
73,132,64.0,65.0,13.0,3,1,1,1,7,1,9,25,1,17,0.1959,0,2,2,132,128,0
197,12,8.0,10.0,11.0,124,5,34,1,49,1,37,78,18,11,0.0,0,37,8,1014,270,0
64,0,0.0,0.0,0.0,124,47,7,0,20,1,8,25,36,0,0.0,0,9,3,158,91,0
56,234,0.0,117.0,136.0,34,4,7,1,15,4,11,0,91,136,0.0,0,7,2,389,234,0
17,0,0.0,0.0,0.0,47,47,1,0,4,2,6,0,2,0,0.0,0,1,1,57,57,0
140,0,0.0,0.0,0.0,97,11,14,0,2,2,19,8,1,0,0.0,0,16,5,856,185,0
32,0,0.0,0.0,0.0,34,9,4,0,11,1,4,0,55,0,0.0,0,5,2,195,69,0
3,0,0.0,0.0,0.0,124,85,3,0,0,4,3,0,0,0,0.0,0,3,2,33,31,0
56,0,0.0,0.0,0.0,124,36,10,0,3,3,9,2,3,0,0.0,0,11,4,1349,600,0
13,0,0.0,0.0,0.0,124,36,2,0,2,3,5,2,0,0,0.0,0,3,2,60,46,0
16,0,0.0,0.0,0.0,124,68,2,0,4,5,8,6,1,0,0.0,0,6,3,82,62,0
3,54,0.0,27.0,136.0,85,4,3,1,0,2,1,0,0,136,0.0,0,4,2,87,54,0
10,78,0.0,39.0,136.0,58,4,2,1,2,3,3,0,0,136,0.0,0,2,1,117,78,0
34,0,0.0,0.0,0.0,124,37,5,0,10,1,9,22,0,0,0.0,0,6,3,177,82,0
21,0,0.0,0.0,0.0,37,37,0,0,5,2,7,0,6,0,0.0,0,1,1,66,66,0
205,0,0.0,0.0,0.0,124,10,18,0,50,2,32,63,12,0,0.0,0,29,6,707,221,0
115,0,0.0,0.0,0.0,124,9,9,0,36,1,22,40,4,0,0.0,0,14,3,446,138,1
167,0,0.0,0.0,0.0,124,34,12,0,37,3,31,62,60,0,0.0,0,13,4,549,214,0
39,0,0.0,0.0,0.0,41,41,1,0,5,1,11,14,0,0,0.0,0,1,1,108,108,0
46,0,0.0,0.0,0.0,124,10,7,0,11,2,7,20,0,0,0.0,0,7,3,138,90,0
17,104,0.0,52.0,136.0,85,4,4,1,4,2,4,0,2,136,0.0,0,4,2,164,104,0
52,0,0.0,0.0,0.0,95,17,4,0,16,1,12,5,91,0,0.0,0,8,3,190,102,0
7,238,0.0,119.0,136.0,85,4,11,1,5,1,16,0,10,136,0.0,0,13,3,588,238,0
128,0,0.0,0.0,0.0,124,11,17,0,4,3,21,15,1,0,0.0,0,28,7,833,224,0
329,13,-1.0,6.0,42.0,124,8,56,1,73,4,37,104,37,42,0.0,0,63,7,3981,643,0
44,0,0.0,0.0,0.0,85,10,8,0,11,2,17,30,1,0,0.0,0,13,4,213,112,0
54,0,0.0,0.0,0.0,10,10,1,0,15,2,13,4,37,0,0.0,0,1,1,153,153,0
585,0,0.0,0.0,0.0,124,10,26,0,206,1,62,164,46,0,0.0,0,32,7,2299,755,1
82,0,0.0,0.0,0.0,47,47,1,0,8,2,12,8,0,0,0.0,0,1,1,171,171,0
88,0,0.0,0.0,0.0,97,41,6,0,11,1,19,42,0,0,0.0,0,8,2,287,209,0
209,0,0.0,0.0,0.0,90,9,7,0,84,1,9,66,45,0,0.0,0,12,4,629,346,0
171,0,0.0,0.0,0.0,124,36,12,0,6,2,17,6,1,0,0.0,0,18,5,626,185,0
17,98,0.0,49.0,136.0,34,4,3,1,4,5,3,0,2,136,0.0,0,3,2,147,98,0
35,0,0.0,0.0,0.0,81,40,2,0,9,1,0,4,4,0,0.0,0,2,1,98,69,0
78,0,0.0,0.0,0.0,34,9,7,0,16,3,28,30,0,0,0.0,0,7,2,283,159,0
62,0,0.0,0.0,0.0,34,9,5,0,17,4,14,3,122,0,0.0,0,5,2,199,119,0
82,0,0.0,0.0,0.0,43,34,4,0,19,1,3,20,1,0,0.0,0,5,2,229,140,0
249,0,0.0,0.0,0.0,89,11,16,0,26,4,24,36,0,0,0.0,0,24,5,1493,365,0
79,0,0.0,0.0,0.0,77,33,5,0,11,4,17,18,1,0,0.0,0,13,3,276,156,1
304,72,-14.0,29.0,4.0,124,0,9,1,96,3,44,60,1158,4,0.0,0,11,4,1010,416,0
49,202,0.0,101.0,136.0,85,4,6,1,16,3,5,1,54,136,0.0,0,7,2,315,202,0
23,0,0.0,0.0,0.0,124,47,4,0,7,3,8,3,2,0,0.0,0,5,3,105,59,0
38,0,0.0,0.0,0.0,9,9,1,0,16,2,9,29,0,0,0.0,0,1,1,84,84,0
45,109,4.43,10.0,8.14,9,4,10,6,10,2,4,8,0,11,2.3428,0,11,1,190,44,0
155,0,0.0,0.0,0.0,124,13,12,0,14,3,18,22,2,0,0.0,0,18,5,623,309,0
4,68,0.0,34.0,136.0,85,4,4,1,1,1,2,2,0,136,0.0,0,6,3,106,68,0
8,0,0.0,0.0,0.0,81,35,4,0,6,1,10,0,15,0,0.0,0,4,3,164,62,0
67,0,0.0,0.0,0.0,124,11,6,0,37,2,9,11,171,0,0.0,0,8,2,315,168,0
33,0,0.0,0.0,0.0,60,36,5,0,8,3,8,0,26,0,0.0,0,5,1,179,126,0
59,266,0.0,133.0,136.0,85,4,16,1,15,2,14,24,0,136,0.0,0,16,5,660,266,0
44,0,0.0,0.0,0.0,124,43,7,0,10,1,15,14,0,0,0.0,0,7,2,147,89,0
